date,negative,neutral,positive,compound,daily_count,original_date,original_open,original_high,original_low,original_close,original_adj close,original_volume,lagged_price_date,lagged_open,lagged_high,lagged_low,lagged_close,lagged_adj close,lagged_btc_volume,price_change,price_direction
2018-12-08,0.0129714828897338,0.9596825095057034,0.0273498098859315,0.0343536121673003,526,2018-12-08,3421.910400390625,3506.04345703125,3350.650634765625,3476.11474609375,3476.11474609375,5305024497,2018-12-15,3243.99755859375,3275.3779296875,3191.303466796875,3236.76171875,3236.76171875,3551763561,239.35302734375,negative
2018-12-09,0.0101512455516014,0.9626316725978648,0.0272241992882562,0.0528092526690391,562,2018-12-09,3473.2275390625,3685.3056640625,3469.09423828125,3614.234375,3614.234375,4947372847,2018-12-16,3236.274658203125,3305.753173828125,3233.81982421875,3252.839111328125,3252.839111328125,3744248994,361.395263671875,negative
2018-12-10,0.0109734042553191,0.9602109929078012,0.0288280141843971,0.0502863475177304,564,2018-12-10,3612.04638671875,3647.33251953125,3470.14453125,3502.656005859375,3502.656005859375,5020968740,2018-12-17,3253.123046875,3597.91796875,3253.123046875,3545.86474609375,3545.86474609375,5409247918,43.208740234375,positive
2018-12-11,0.0124033613445378,0.9556974789915966,0.0319058823529411,0.0520514285714285,595,2018-12-11,3497.5546875,3513.18505859375,3392.25,3424.588134765625,3424.588134765625,4696765188,2018-12-18,3544.761474609375,3701.349365234375,3487.169189453125,3696.05908203125,3696.05908203125,5911325473,271.470947265625,positive
2018-12-12,0.011715625,0.953525,0.0347593749999999,0.07191140625,640,2018-12-12,3421.458251953125,3534.228515625,3413.4814453125,3486.9501953125,3486.9501953125,4139364829,2018-12-19,3706.824951171875,3949.322998046875,3687.22998046875,3745.95068359375,3745.95068359375,6810689119,259.00048828125,positive
2018-12-13,0.0111476608187134,0.956372807017544,0.0324824561403508,0.0612011695906432,684,2018-12-13,3487.87939453125,3489.739501953125,3298.132080078125,3313.67724609375,3313.67724609375,4343372456,2018-12-20,3742.195068359375,4191.228515625,3728.974609375,4134.44140625,4134.44140625,8927129279,820.76416015625,positive
2018-12-14,0.0130681198910081,0.9550013623978202,0.0319332425068119,0.0651940054495912,734,2018-12-14,3311.751953125,3329.555908203125,3206.542236328125,3242.48486328125,3242.48486328125,4372763663,2018-12-21,4133.70361328125,4198.4296875,3850.9462890625,3896.543701171875,3896.543701171875,7206015706,654.058837890625,positive
2018-12-15,0.0092333825701624,0.9618005908419498,0.0289734121122599,0.0657163958641063,677,2018-12-15,3243.99755859375,3275.3779296875,3191.303466796875,3236.76171875,3236.76171875,3551763561,2018-12-22,3898.083740234375,4014.1826171875,3855.739013671875,4014.1826171875,4014.1826171875,5605823233,777.4208984375,positive
2018-12-16,0.0105979729729729,0.9612027027027028,0.0282027027027027,0.0534739864864864,592,2018-12-16,3236.274658203125,3305.753173828125,3233.81982421875,3252.839111328125,3252.839111328125,3744248994,2018-12-23,4020.99462890625,4085.7236328125,3976.40576171875,3998.980224609375,3998.980224609375,6151275490,746.14111328125,positive
2018-12-17,0.0126474164133738,0.9514255319148937,0.035919452887538,0.0805747720364741,658,2018-12-17,3253.123046875,3597.91796875,3253.123046875,3545.86474609375,3545.86474609375,5409247918,2018-12-24,4000.331787109375,4271.79248046875,4000.331787109375,4078.59912109375,4078.59912109375,7240968501,532.734375,positive
2018-12-18,0.010054462934947,0.9526278366111952,0.0373252647503782,0.0808586989409985,661,2018-12-18,3544.761474609375,3701.349365234375,3487.169189453125,3696.05908203125,3696.05908203125,5911325473,2018-12-25,4081.030517578125,4089.5615234375,3760.0205078125,3815.49072265625,3815.49072265625,6158207293,119.431640625,positive
2018-12-19,0.014163779527559,0.948888188976378,0.0369543307086614,0.0641028346456693,635,2018-12-19,3706.824951171875,3949.322998046875,3687.22998046875,3745.95068359375,3745.95068359375,6810689119,2018-12-26,3819.666748046875,3893.359619140625,3769.86376953125,3857.297607421875,3857.297607421875,5326547918,111.346923828125,positive
2018-12-20,0.008998347107438,0.9511256198347108,0.0398743801652892,0.0934130578512396,605,2018-12-20,3742.195068359375,4191.228515625,3728.974609375,4134.44140625,4134.44140625,8927129279,2018-12-27,3854.6884765625,3874.4169921875,3645.448486328125,3654.83349609375,3654.83349609375,5130222366,479.60791015625,negative
2018-12-21,0.0104042179261862,0.952084358523726,0.0375166959578207,0.0847312829525483,569,2018-12-21,4133.70361328125,4198.4296875,3850.9462890625,3896.543701171875,3896.543701171875,7206015706,2018-12-28,3653.1318359375,3956.135986328125,3642.632080078125,3923.918701171875,3923.918701171875,5631554348,27.375,positive
2018-12-22,0.0093467889908256,0.9558770642201836,0.0347816513761467,0.0660627522935779,545,2018-12-22,3898.083740234375,4014.1826171875,3855.739013671875,4014.1826171875,4014.1826171875,5605823233,2018-12-29,3932.49169921875,3963.7587890625,3820.40869140625,3820.40869140625,3820.40869140625,4991655917,193.77392578125,negative
2018-12-23,0.0101989150090415,0.9612151898734178,0.0285877034358047,0.0504086799276672,553,2018-12-23,4020.99462890625,4085.7236328125,3976.40576171875,3998.980224609375,3998.980224609375,6151275490,2018-12-30,3822.384765625,3901.908935546875,3797.21923828125,3865.95263671875,3865.95263671875,4770578575,133.027587890625,negative
2018-12-24,0.0107316239316239,0.959565811965812,0.0297162393162393,0.050957094017094,585,2018-12-24,4000.331787109375,4271.79248046875,4000.331787109375,4078.59912109375,4078.59912109375,7240968501,2018-12-31,3866.839111328125,3868.742919921875,3725.867431640625,3742.700439453125,3742.700439453125,4661840806,335.898681640625,negative
2018-12-25,0.0114003623188405,0.9532735507246376,0.0353242753623188,0.0520353260869565,552,2018-12-25,4081.030517578125,4089.5615234375,3760.0205078125,3815.49072265625,3815.49072265625,6158207293,2019-01-01,3746.71337890625,3850.913818359375,3707.231201171875,3843.52001953125,3843.52001953125,4324200990,28.029296875,positive
2018-12-26,0.0094061302681992,0.9630325670498084,0.0275613026819923,0.0467113026819923,522,2018-12-26,3819.666748046875,3893.359619140625,3769.86376953125,3857.297607421875,3857.297607421875,5326547918,2019-01-02,3849.21630859375,3947.981201171875,3817.409423828125,3943.409423828125,3943.409423828125,5244856836,86.11181640625,positive
2018-12-27,0.010041825095057,0.9573212927756654,0.0326387832699619,0.0621865019011406,526,2018-12-27,3854.6884765625,3874.4169921875,3645.448486328125,3654.83349609375,3654.83349609375,5130222366,2019-01-03,3931.048583984375,3935.68505859375,3826.222900390625,3836.7412109375,3836.7412109375,4530215219,181.90771484375,positive
2018-12-28,0.0120548672566371,0.9546619469026548,0.0332849557522123,0.0579722123893805,565,2018-12-28,3653.1318359375,3956.135986328125,3642.632080078125,3923.918701171875,3923.918701171875,5631554348,2019-01-04,3832.0400390625,3865.9345703125,3783.853759765625,3857.717529296875,3857.717529296875,4847965467,66.201171875,negative
2018-12-29,0.0148754716981132,0.9575924528301888,0.0275320754716981,0.0409998113207547,530,2018-12-29,3932.49169921875,3963.7587890625,3820.40869140625,3820.40869140625,3820.40869140625,4991655917,2019-01-05,3851.973876953125,3904.903076171875,3836.900146484375,3845.194580078125,3845.194580078125,5137609824,24.785888671875,positive
2018-12-30,0.0140491803278688,0.9520983606557376,0.0338469945355191,0.0563639344262295,549,2018-12-30,3822.384765625,3901.908935546875,3797.21923828125,3865.95263671875,3865.95263671875,4770578575,2019-01-06,3836.51904296875,4093.29736328125,3826.51318359375,4076.632568359375,4076.632568359375,5597027440,210.679931640625,positive
2018-12-31,0.0123174061433447,0.9560460750853244,0.0316450511945392,0.0570071672354948,586,2018-12-31,3866.839111328125,3868.742919921875,3725.867431640625,3742.700439453125,3742.700439453125,4661840806,2019-01-07,4078.5849609375,4092.613525390625,4020.89404296875,4025.248291015625,4025.248291015625,5228625637,282.5478515625,positive
2019-01-01,0.0105893909626719,0.9603909626719056,0.0290196463654223,0.0493361493123772,509,2019-01-01,3746.71337890625,3850.913818359375,3707.231201171875,3843.52001953125,3843.52001953125,4324200990,2019-01-08,4028.47216796875,4109.02099609375,3996.955322265625,4030.847900390625,4030.847900390625,5306593305,187.327880859375,positive
2019-01-02,0.0145500848896434,0.9521409168081496,0.0333123938879456,0.0501967741935483,589,2019-01-02,3849.21630859375,3947.981201171875,3817.409423828125,3943.409423828125,3943.409423828125,5244856836,2019-01-09,4031.552001953125,4068.403564453125,4022.662841796875,4035.29638671875,4035.29638671875,5115905225,91.886962890625,positive
2019-01-03,0.0129834437086092,0.9370778145695364,0.0499420529801324,0.0892708609271523,604,2019-01-03,3931.048583984375,3935.68505859375,3826.222900390625,3836.7412109375,3836.7412109375,4530215219,2019-01-10,4034.411376953125,4064.066650390625,3659.174560546875,3678.924560546875,3678.924560546875,6874143796,157.816650390625,negative
2019-01-04,0.0112629629629629,0.9506314814814816,0.0381129629629629,0.0830837037037037,540,2019-01-04,3832.0400390625,3865.9345703125,3783.853759765625,3857.717529296875,3857.717529296875,4847965467,2019-01-11,3674.015380859375,3713.8818359375,3653.06982421875,3687.365478515625,3687.365478515625,5538712865,170.35205078125,negative
2019-01-05,0.0136276150627615,0.9486569037656905,0.0377238493723849,0.0602953974895397,478,2019-01-05,3851.973876953125,3904.903076171875,3836.900146484375,3845.194580078125,3845.194580078125,5137609824,2019-01-12,3686.97314453125,3698.978271484375,3653.810791015625,3661.301025390625,3661.301025390625,4778170883,183.8935546875,negative
2019-01-06,0.0138302658486707,0.951836400817996,0.0343415132924335,0.0545617586912065,489,2019-01-06,3836.51904296875,4093.29736328125,3826.51318359375,4076.632568359375,4076.632568359375,5597027440,2019-01-13,3658.8681640625,3674.760009765625,3544.92724609375,3552.953125,3552.953125,4681302466,523.679443359375,negative
2019-01-07,0.0133071297989031,0.9478592321755028,0.0388372943327239,0.0760040219378427,547,2019-01-07,4078.5849609375,4092.613525390625,4020.89404296875,4025.248291015625,4025.248291015625,5228625637,2019-01-14,3557.31103515625,3727.836181640625,3552.28515625,3706.05224609375,3706.05224609375,5651384490,319.196044921875,negative
2019-01-08,0.0120556586270871,0.9498441558441558,0.0381057513914656,0.0725133580705009,539,2019-01-08,4028.47216796875,4109.02099609375,3996.955322265625,4030.847900390625,4030.847900390625,5306593305,2019-01-15,3704.21630859375,3720.1533203125,3619.94921875,3630.67529296875,3630.67529296875,5537192302,400.172607421875,negative
2019-01-09,0.0137563884156729,0.9457223168654174,0.0405229982964224,0.0850981260647359,587,2019-01-09,4031.552001953125,4068.403564453125,4022.662841796875,4035.29638671875,4035.29638671875,5115905225,2019-01-16,3631.509765625,3685.777099609375,3624.67333984375,3655.0068359375,3655.0068359375,5394457145,380.28955078125,negative
2019-01-10,0.013778947368421,0.9502877192982456,0.0359403508771929,0.0681508771929824,570,2019-01-10,4034.411376953125,4064.066650390625,3659.174560546875,3678.924560546875,3678.924560546875,6874143796,2019-01-17,3651.87109375,3680.135986328125,3621.9609375,3678.56396484375,3678.56396484375,5464420383,0.360595703125,negative
2019-01-11,0.0125511363636363,0.947816287878788,0.0396363636363636,0.0782509469696969,528,2019-01-11,3674.015380859375,3713.8818359375,3653.06982421875,3687.365478515625,3687.365478515625,5538712865,2019-01-18,3677.990478515625,3682.52001953125,3637.080810546875,3657.83935546875,3657.83935546875,5002961727,29.526123046875,negative
2019-01-12,0.0113995815899581,0.9594016736401674,0.0291987447698744,0.0492861924686192,478,2019-01-12,3686.97314453125,3698.978271484375,3653.810791015625,3661.301025390625,3661.301025390625,4778170883,2019-01-19,3652.3779296875,3758.533447265625,3652.3779296875,3728.568359375,3728.568359375,5955691380,67.267333984375,positive
2019-01-13,0.0118777292576419,0.9552117903930132,0.0329213973799126,0.0582539301310043,458,2019-01-13,3658.8681640625,3674.760009765625,3544.92724609375,3552.953125,3552.953125,4681302466,2019-01-20,3725.446044921875,3743.387939453125,3583.01953125,3601.013671875,3601.013671875,5582489560,48.060546875,positive
2019-01-14,0.0117336956521739,0.9504057971014492,0.0378623188405797,0.0727465579710145,552,2019-01-14,3557.31103515625,3727.836181640625,3552.28515625,3706.05224609375,3706.05224609375,5651384490,2019-01-21,3600.372802734375,3608.8408203125,3558.537109375,3576.032470703125,3576.032470703125,5004347059,130.019775390625,negative
2019-01-15,0.009312625250501,0.9480581162324648,0.0426312625250501,0.09572625250501,499,2019-01-15,3704.21630859375,3720.1533203125,3619.94921875,3630.67529296875,3630.67529296875,5537192302,2019-01-22,3575.081298828125,3620.74658203125,3539.721435546875,3604.5771484375,3604.5771484375,5313623556,26.09814453125,negative
2019-01-16,0.0368909885510279,0.8768736304321064,0.086231749353687,0.1432904099470639,16246,2019-01-16,3631.509765625,3685.777099609375,3624.67333984375,3655.0068359375,3655.0068359375,5394457145,2019-01-23,3605.55712890625,3623.06787109375,3565.31396484375,3585.123046875,3585.123046875,5433755649,69.8837890625,negative
2019-01-17,0.0371179042680803,0.8733403242657586,0.0894629493479859,0.1509165770227914,25843,2019-01-17,3651.87109375,3680.135986328125,3621.9609375,3678.56396484375,3678.56396484375,5464420383,2019-01-24,3584.500244140625,3616.08740234375,3569.0927734375,3600.865478515625,3600.865478515625,5262869046,77.698486328125,negative
2019-01-18,0.0351094136757425,0.8803085163985149,0.084580213490099,0.1457517597462871,25856,2019-01-18,3677.990478515625,3682.52001953125,3637.080810546875,3657.83935546875,3657.83935546875,5002961727,2019-01-25,3607.390380859375,3612.927734375,3575.597412109375,3599.765869140625,3599.765869140625,5265847539,58.073486328125,negative
2019-01-19,0.0345868983957219,0.8741320855614974,0.0912376114081996,0.1587763948306595,22440,2019-01-19,3652.3779296875,3758.533447265625,3652.3779296875,3728.568359375,3728.568359375,5955691380,2019-01-26,3599.71533203125,3654.93310546875,3593.345947265625,3602.46044921875,3602.46044921875,5098183235,126.10791015625,negative
2019-01-20,0.0395441923309882,0.8704309742347296,0.0900276289428318,0.1423251129851372,21463,2019-01-20,3725.446044921875,3743.387939453125,3583.01953125,3601.013671875,3601.013671875,5582489560,2019-01-27,3604.687255859375,3612.67138671875,3567.245849609375,3583.9658203125,3583.9658203125,5570752966,17.0478515625,negative
2019-01-21,0.038187382636142,0.874170122657717,0.0876015821646889,0.1425244796036597,25029,2019-01-21,3600.372802734375,3608.8408203125,3558.537109375,3576.032470703125,3576.032470703125,5004347059,2019-01-28,3584.283203125,3586.7509765625,3439.23291015625,3470.450439453125,3470.450439453125,6908930483,105.58203125,negative
2019-01-22,0.0399556062333713,0.8753186240973014,0.0847233371341695,0.1333717711896617,26310,2019-01-22,3575.081298828125,3620.74658203125,3539.721435546875,3604.5771484375,3604.5771484375,5313623556,2019-01-29,3468.8701171875,3476.0654296875,3400.81982421875,3448.116943359375,3448.116943359375,5897159493,156.460205078125,negative
2019-01-23,0.0358895554247019,0.8832446268217283,0.08086460326807,0.1324577837479758,27172,2019-01-23,3605.55712890625,3623.06787109375,3565.31396484375,3585.123046875,3585.123046875,5433755649,2019-01-30,3443.89697265625,3495.1748046875,3429.387939453125,3486.181640625,3486.181640625,5955112627,98.94140625,negative
2019-01-24,0.0369528599081489,0.8776101263901014,0.0854383421262382,0.1370388659050366,26347,2019-01-24,3584.500244140625,3616.08740234375,3569.0927734375,3600.865478515625,3600.865478515625,5262869046,2019-01-31,3485.4091796875,3504.804931640625,3447.915771484375,3457.792724609375,3457.792724609375,5831198271,143.07275390625,negative
2019-01-25,0.0346757957068837,0.8749325191216383,0.0903919319022946,0.1532003618718644,24318,2019-01-25,3607.390380859375,3612.927734375,3575.597412109375,3599.765869140625,3599.765869140625,5265847539,2019-02-01,3460.547119140625,3501.9541015625,3431.591552734375,3487.9453125,3487.9453125,5422926707,111.820556640625,negative
2019-01-26,0.0367579285427539,0.8674678620812702,0.0957283554128194,0.1630837860743119,22419,2019-01-26,3599.71533203125,3654.93310546875,3593.345947265625,3602.46044921875,3602.46044921875,5098183235,2019-02-02,3484.6259765625,3523.287353515625,3467.57470703125,3521.060791015625,3521.060791015625,5071623601,81.399658203125,negative
2019-01-27,0.0356606300020521,0.8717641596552431,0.0925789041658116,0.1581041042478965,19492,2019-01-27,3604.687255859375,3612.67138671875,3567.245849609375,3583.9658203125,3583.9658203125,5570752966,2019-02-03,3516.1396484375,3521.38818359375,3447.92431640625,3464.013427734375,3464.013427734375,5043937584,119.952392578125,negative
2019-01-28,0.0141316270566727,0.9551809872029252,0.030689213893967,0.0445469835466179,547,2019-01-28,3584.283203125,3586.7509765625,3439.23291015625,3470.450439453125,3470.450439453125,6908930483,2019-02-04,3467.211669921875,3476.223876953125,3442.5869140625,3459.154052734375,3459.154052734375,5332718886,11.29638671875,negative
2019-01-29,0.012182310469314,0.954451263537906,0.0333682310469314,0.0593624548736462,554,2019-01-29,3468.8701171875,3476.0654296875,3400.81982421875,3448.116943359375,3448.116943359375,5897159493,2019-02-05,3454.950927734375,3478.148193359375,3451.93701171875,3466.357421875,3466.357421875,5227549545,18.240478515625,positive
2019-01-30,0.0100692041522491,0.9594169550173012,0.0305138408304498,0.0607920415224913,578,2019-01-30,3443.89697265625,3495.1748046875,3429.387939453125,3486.181640625,3486.181640625,5955112627,2019-02-06,3469.091796875,3469.091796875,3398.5654296875,3413.767822265625,3413.767822265625,5482196038,72.413818359375,negative
2019-01-31,0.0097264492753623,0.9612971014492752,0.028981884057971,0.0565802536231884,552,2019-01-31,3485.4091796875,3504.804931640625,3447.915771484375,3457.792724609375,3457.792724609375,5831198271,2019-02-07,3414.929443359375,3427.945556640625,3394.218505859375,3399.4716796875,3399.4716796875,5004962683,58.321044921875,negative
2019-02-01,0.0112879581151832,0.9602914485165792,0.0284275741710296,0.048230890052356,573,2019-02-01,3460.547119140625,3501.9541015625,3431.591552734375,3487.9453125,3487.9453125,5422926707,2019-02-08,3401.37646484375,3695.614013671875,3391.023681640625,3666.7802734375,3666.7802734375,7735623101,178.8349609375,positive
2019-02-02,0.0122785467128027,0.9577370242214532,0.0299809688581314,0.0476679930795847,578,2019-02-02,3484.6259765625,3523.287353515625,3467.57470703125,3521.060791015625,3521.060791015625,5071623601,2019-02-09,3671.5859375,3679.94140625,3646.559326171875,3671.20361328125,3671.20361328125,6158833645,150.142822265625,positive
2019-02-03,0.011632224168126,0.960798598949212,0.0275691768826619,0.0348038528896672,571,2019-02-03,3516.1396484375,3521.38818359375,3447.92431640625,3464.013427734375,3464.013427734375,5043937584,2019-02-10,3673.201416015625,3695.0361328125,3640.97998046875,3690.188232421875,3690.188232421875,6282256903,226.1748046875,positive
2019-02-04,0.0100583468395461,0.96280226904376,0.0271377633711507,0.046643435980551,617,2019-02-04,3467.211669921875,3476.223876953125,3442.5869140625,3459.154052734375,3459.154052734375,5332718886,2019-02-11,3695.613037109375,3695.613037109375,3642.287841796875,3648.4306640625,3648.4306640625,6277056434,189.276611328125,positive
2019-02-05,0.0095780525502318,0.96067542503864,0.0297465224111282,0.0619146831530139,647,2019-02-05,3454.950927734375,3478.148193359375,3451.93701171875,3466.357421875,3466.357421875,5227549545,2019-02-12,3642.751953125,3668.5869140625,3618.556884765625,3653.528564453125,3653.528564453125,6480384532,187.171142578125,positive
2019-02-06,0.0109668174962292,0.9545972850678732,0.0344389140271493,0.0797663650075414,663,2019-02-06,3469.091796875,3469.091796875,3398.5654296875,3413.767822265625,3413.767822265625,5482196038,2019-02-13,3653.60400390625,3669.74658203125,3617.246337890625,3632.070556640625,3632.070556640625,6438903823,218.302734375,positive
2019-02-07,0.0146463815789473,0.9503881578947369,0.0349736842105263,0.0691108552631579,608,2019-02-07,3414.929443359375,3427.945556640625,3394.218505859375,3399.4716796875,3399.4716796875,5004962683,2019-02-14,3631.170166015625,3646.256591796875,3607.69775390625,3616.880859375,3616.880859375,6271044418,217.4091796875,positive
2019-02-08,0.0077788617886178,0.9582731707317071,0.0339544715447154,0.0713811382113821,615,2019-02-08,3401.37646484375,3695.614013671875,3391.023681640625,3666.7802734375,3666.7802734375,7735623101,2019-02-15,3617.368408203125,3647.795166015625,3608.20654296875,3620.810791015625,3620.810791015625,6091952231,45.969482421875,negative
2019-02-09,0.0109684908789386,0.9610431177446104,0.0279917081260364,0.0484608623548922,603,2019-02-09,3671.5859375,3679.94140625,3646.559326171875,3671.20361328125,3671.20361328125,6158833645,2019-02-16,3615.270263671875,3652.84130859375,3615.270263671875,3629.78759765625,3629.78759765625,5934744052,41.416015625,negative
2019-02-10,0.0069030520646319,0.9629371633752244,0.0301687612208258,0.0638043087971274,557,2019-02-10,3673.201416015625,3695.0361328125,3640.97998046875,3690.188232421875,3690.188232421875,6282256903,2019-02-17,3633.359375,3680.537353515625,3619.18212890625,3673.836181640625,3673.836181640625,7039512503,16.35205078125,negative
2019-02-11,0.0119829059829059,0.9438581196581196,0.0441589743589743,0.1004271794871794,585,2019-02-11,3695.613037109375,3695.613037109375,3642.287841796875,3648.4306640625,3648.4306640625,6277056434,2019-02-18,3671.369873046875,3936.6650390625,3669.982421875,3915.71435546875,3915.71435546875,9908216640,267.28369140625,positive
2019-02-12,0.0090243204577968,0.9333290414878398,0.0576523605150214,0.1384071530758226,699,2019-02-12,3642.751953125,3668.5869140625,3618.556884765625,3653.528564453125,3653.528564453125,6480384532,2019-02-19,3911.66162109375,4010.87939453125,3908.153076171875,3947.094482421875,3947.094482421875,9933626655,293.56591796875,positive
2019-02-13,0.0089026548672566,0.934410029498525,0.0566961651917404,0.1324824483775811,678,2019-02-13,3653.60400390625,3669.74658203125,3617.246337890625,3632.070556640625,3632.070556640625,6438903823,2019-02-20,3946.68505859375,4000.486328125,3926.246826171875,3999.820556640625,3999.820556640625,8693373948,367.75,positive
2019-02-14,0.0123845070422535,0.9338338028169014,0.0537802816901408,0.1172477464788732,710,2019-02-14,3631.170166015625,3646.256591796875,3607.69775390625,3616.880859375,3616.880859375,6271044418,2019-02-21,4000.2568359375,4010.009521484375,3940.108154296875,3954.1181640625,3954.1181640625,7775128102,337.2373046875,positive
2019-02-15,0.0082413249211356,0.9426608832807571,0.0490977917981072,0.115617192429022,634,2019-02-15,3617.368408203125,3647.795166015625,3608.20654296875,3620.810791015625,3620.810791015625,6091952231,2019-02-22,3952.406494140625,4006.538330078125,3950.81640625,4005.526611328125,4005.526611328125,7826525254,384.7158203125,positive
2019-02-16,0.0095460636515912,0.9530083752093804,0.0374422110552763,0.075173701842546,597,2019-02-16,3615.270263671875,3652.84130859375,3615.270263671875,3629.78759765625,3629.78759765625,5934744052,2019-02-23,3998.916259765625,4166.2861328125,3968.726806640625,4142.52685546875,4142.52685546875,8922258316,512.7392578125,positive
2019-02-17,0.00875,0.9531751592356688,0.0380764331210191,0.0791619426751592,628,2019-02-17,3633.359375,3680.537353515625,3619.18212890625,3673.836181640625,3673.836181640625,7039512503,2019-02-24,4145.4580078125,4210.6416015625,3793.708984375,3810.427490234375,3810.427490234375,10794227451,136.59130859375,positive
2019-02-18,0.0074636118598382,0.9361145552560648,0.0564272237196765,0.1476723719676549,742,2019-02-18,3671.369873046875,3936.6650390625,3669.982421875,3915.71435546875,3915.71435546875,9908216640,2019-02-25,3807.00244140625,3913.707275390625,3807.00244140625,3882.6962890625,3882.6962890625,9318796067,33.01806640625,negative
2019-02-19,0.0095108695652173,0.941223602484472,0.0492717391304347,0.1180032608695652,644,2019-02-19,3911.66162109375,4010.87939453125,3908.153076171875,3947.094482421875,3947.094482421875,9933626655,2019-02-26,3878.697265625,3891.578857421875,3837.986328125,3854.35791015625,3854.35791015625,7931218996,92.736572265625,negative
2019-02-20,0.0106521739130434,0.9441272141706925,0.0452190016103059,0.1035376811594203,621,2019-02-20,3946.68505859375,4000.486328125,3926.246826171875,3999.820556640625,3999.820556640625,8693373948,2019-02-27,3857.479736328125,3888.802490234375,3787.058837890625,3851.04736328125,3851.04736328125,8301309684,148.773193359375,negative
2019-02-21,0.0111436699857752,0.9404850640113798,0.048379800853485,0.1117405405405405,703,2019-02-21,4000.2568359375,4010.009521484375,3940.108154296875,3954.1181640625,3954.1181640625,7775128102,2019-02-28,3848.261962890625,3906.058349609375,3845.8212890625,3854.785400390625,3854.785400390625,8399767798,99.332763671875,negative
2019-02-22,0.0139018691588785,0.9427663551401868,0.0433395638629283,0.0893568535825545,642,2019-02-22,3952.406494140625,4006.538330078125,3950.81640625,4005.526611328125,4005.526611328125,7826525254,2019-03-01,3853.757080078125,3907.79541015625,3851.6923828125,3859.583740234375,3859.583740234375,7661247975,145.94287109375,negative
2019-02-23,0.0156211656441717,0.9376564417177914,0.0467208588957055,0.0955430981595092,652,2019-02-23,3998.916259765625,4166.2861328125,3968.726806640625,4142.52685546875,4142.52685546875,8922258316,2019-03-02,3855.318115234375,3874.607421875,3832.1279296875,3864.4150390625,3864.4150390625,7578786076,278.11181640625,negative
2019-02-24,0.0120267295597484,0.9497232704402516,0.0382594339622641,0.0810690251572327,636,2019-02-24,4145.4580078125,4210.6416015625,3793.708984375,3810.427490234375,3810.427490234375,10794227451,2019-03-03,3862.26611328125,3875.483642578125,3836.90576171875,3847.17578125,3847.17578125,7253558152,36.748291015625,positive
2019-02-25,0.0075492700729927,0.9513558394160584,0.0410948905109489,0.0981133211678832,548,2019-02-25,3807.00244140625,3913.707275390625,3807.00244140625,3882.6962890625,3882.6962890625,9318796067,2019-03-04,3845.091552734375,3867.3818359375,3733.749755859375,3761.55712890625,3761.55712890625,9029175788,121.13916015625,negative
2019-02-26,0.0142142857142857,0.9409651567944252,0.0448240418118466,0.1006351916376306,574,2019-02-26,3878.697265625,3891.578857421875,3837.986328125,3854.35791015625,3854.35791015625,7931218996,2019-03-05,3759.83251953125,3903.916748046875,3745.18310546875,3896.375,3896.375,10174126415,42.01708984375,positive
2019-02-27,0.0101233333333333,0.9450783333333334,0.0447983333333333,0.1073784999999999,600,2019-02-27,3857.479736328125,3888.802490234375,3787.058837890625,3851.04736328125,3851.04736328125,8301309684,2019-03-06,3897.0810546875,3919.510498046875,3871.460693359375,3903.942626953125,3903.942626953125,9175291529,52.895263671875,positive
2019-02-28,0.0094446366782006,0.9495951557093424,0.0409653979238754,0.0966830449826989,578,2019-02-28,3848.261962890625,3906.058349609375,3845.8212890625,3854.785400390625,3854.785400390625,8399767798,2019-03-07,3903.384765625,3939.373291015625,3894.113037109375,3911.484375,3911.484375,9584165519,56.698974609375,positive
2019-03-01,0.0125289855072463,0.9444347826086956,0.0430307971014492,0.0984527173913043,552,2019-03-01,3853.757080078125,3907.79541015625,3851.6923828125,3859.583740234375,3859.583740234375,7661247975,2019-03-08,3913.225830078125,3950.43212890625,3875.228515625,3901.131591796875,3901.131591796875,10638638944,41.5478515625,positive
2019-03-02,0.0100245499181669,0.95381178396072,0.0361702127659574,0.0787373158756137,611,2019-03-02,3855.318115234375,3874.607421875,3832.1279296875,3864.4150390625,3864.4150390625,7578786076,2019-03-09,3894.552490234375,3987.23779296875,3892.390380859375,3963.313720703125,3963.313720703125,10796103518,98.898681640625,positive
2019-03-03,0.0117801418439716,0.944313829787234,0.0439024822695035,0.0927131205673758,564,2019-03-03,3862.26611328125,3875.483642578125,3836.90576171875,3847.17578125,3847.17578125,7253558152,2019-03-10,3966.17431640625,3966.17431640625,3924.381103515625,3951.599853515625,3951.599853515625,9713267607,104.424072265625,positive
2019-03-04,0.01360883797054,0.9455777414075288,0.0408085106382978,0.0853659574468085,611,2019-03-04,3845.091552734375,3867.3818359375,3733.749755859375,3761.55712890625,3761.55712890625,9029175788,2019-03-11,3953.740234375,3966.384765625,3889.239013671875,3905.227294921875,3905.227294921875,10125901903,143.670166015625,positive
2019-03-05,0.0105053929121725,0.9442249614791988,0.0452773497688751,0.1025018489984591,649,2019-03-05,3759.83251953125,3903.916748046875,3745.18310546875,3896.375,3896.375,10174126415,2019-03-12,3903.75830078125,3926.88916015625,3863.55908203125,3909.15625,3909.15625,9809887079,12.78125,positive
